TransactionID,CustomerID,Date,Amount,TransactionType,Category,Channel
615dfbac-dc07-4036-8516-ee0a783ae5e3,16408642-08d9-43d6-8002-a571573c56ef,2023-11-25,1598.03,Payment,Groceries,Online
344c7700-b48d-4bfe-88dd-636e36a453e0,d56855ce-1899-4d3c-aa10-75e3c027c3b0,2024-08-17,2731.56,Transfer,Entertainment,Online
4a5b5946-51e3-4af7-8ee9-f573678ecbbb,b42492f9-6fe1-474f-89a2-a20d159cb172,2024-11-16,1043.65,Fee,Bills,Branch
1825531a-c0eb-45d5-b101-99dab293623a,46377d22-50d7-4ad8-ba61-35a944b81dbd,2024-03-13,2459.99,Payment,Entertainment,App
c3a18c82-2740-4956-b2bd-3191dbf1f8eb,e2a0583e-36f8-4f02-8818-8a8b2aa84eab,2023-10-07,181.13,Payment,Entertainment,ATM
e791893a-4f0e-47f6-8028-cc4d4aca7436,5fe53527-a329-4910-a6c4-897a6d4c6d08,2023-09-25,1336.98,Payment,Entertainment,Branch
e9606905-37c1-42b7-86b0-6414f2be7bab,981221dd-34be-4ef7-b547-265ba15dea1a,2023-07-22,1199.1,Deposit,Salary,Online
6ec4bfec-06d5-4a49-97a2-4f892d7afc24,0dbdd954-e807-4638-86c7-decd36fc8a0e,2025-03-08,3978.73,Transfer,Bills,Branch
8a0d5003-76c6-4e04-9a5f-1502895ebf14,59960b31-520d-4b5b-8a8d-96353087018d,2024-04-06,770.6,Payment,Shopping,Online
8aa0ac01-9dcc-498b-8b66-b1e4bd139f7f,7f71fd90-9102-46d2-b471-a68bca147407,2025-04-23,3913.3,Payment,Bills,App
3a20e55d-1815-46de-b2c1-cc18f39a1960,c61fff1d-6fb5-41c3-a6c3-fe465074c372,2023-07-04,4165.24,Fee,Miscellaneous,App
49754fd3-cc4f-4602-b8ce-c1ea4f8ff205,9ff3230c-1320-4009-819a-2db70b0c6ccc,2023-09-25,4700.63,Deposit,Insurance,Online
47ff65d0-c0ee-41fa-9121-1ad8f431ab82,c6abd568-35a4-4870-9f7a-ce6451e8a680,2025-02-03,1656.55,Fee,Shopping,ATM
649fa91b-7792-46e8-9869-87f9bcb49138,5fe87eb6-16ca-4b76-8004-242e45155f3c,2023-10-08,716.98,Payment,Groceries,Online
3fe408e3-4d11-407a-bf39-ad1f4885190e,58fd7210-d7b9-4376-b7fd-37a12826c9db,2023-06-08,1910.37,Payment,EMI,ATM
57c08e34-5b4c-470f-bbd2-1b52dfe7fc6e,aab7749f-606c-4026-96fc-bb71011cae36,2024-07-09,2751.23,Payment,Entertainment,ATM
8fce0678-383e-42f9-b5f2-847b0568393d,3a40b730-6e97-4850-b90f-99927eeb51bb,2024-01-19,1173.63,Deposit,Shopping,App
6d7c9f55-d053-4415-b653-0d5305c66b4d,ef80f875-ff1a-4051-99df-187171fce7d5,2024-11-28,4328.86,Fee,EMI,ATM
4918d514-46b3-42c7-ab47-7e74dc163f25,a79a4fa2-595d-4832-afc4-1421cb467a56,2024-08-18,1260.99,Deposit,Entertainment,App
9f7a0757-c152-497c-8729-282e38cd97c5,4ac6fc72-3fa8-4c85-8461-09ae938b6670,2024-01-25,4516.87,Deposit,EMI,App
27641e42-622d-4f75-95ab-d756094f8adf,927e00a9-a706-42c4-83ab-2922330bbc54,2023-09-26,812.98,Withdrawal,Insurance,App
e9a0bdb6-f108-4519-a804-6eb43a5d87cd,0d79854b-eca7-4af9-ab58-685c574451f1,2024-07-26,3899.99,Payment,Shopping,App
a2e20815-7cae-46e6-905e-393c6afa972d,2ee38d29-3095-4275-8423-1a671297f3d3,2024-06-04,1976.84,Withdrawal,Entertainment,App
79281cf0-7d08-4647-9909-ae8774ca9c9d,cb3b7378-9106-4e81-a114-ec7402160979,2024-07-24,790.26,Payment,Shopping,Branch
fdfa694b-8700-48ff-87a5-6f2ab23dc7d7,9a4b7279-9ac3-4765-b15a-b9c51e322dc0,2023-07-30,1438.23,Payment,EMI,Online
9086cec6-4120-4f6e-ad51-1247f1581252,cb42d40c-00e2-4604-9123-20867283bab4,2023-10-30,4838.57,Deposit,EMI,ATM
4c1f1641-da5b-4adc-ad12-20283d8ee591,52e15c16-ed62-4840-9449-a5a67d50d8cb,2023-05-11,4449.58,Payment,Miscellaneous,App
3e57ccf5-aa73-44d8-b9d9-013b1f295832,6ef87a46-74e1-4321-86da-d79655519e54,2024-04-24,201.55,Transfer,Miscellaneous,ATM
107add96-12c9-4df2-89f6-86041a36bc8f,97e2455d-fc81-45a8-afe8-801e2ae61761,2025-03-30,2098.16,Fee,Bills,App
f79c548c-e803-433f-b9fc-ac846c3f4ac7,55eed865-f39e-405b-87ae-79e174d09c7b,2024-10-20,117.42,Fee,Salary,ATM
eb2f2ce3-4b74-4f91-b9d8-a1d499326089,f3cf4e23-055d-4ca3-9410-1e3a63b1ef25,2024-05-19,3352.75,Transfer,Entertainment,App
d149d0dd-d670-49b3-b5cf-c9bfc53d7cfb,a19157ae-f8b5-4d75-917b-f5eff762ec55,2024-09-28,3766.3,Transfer,Salary,Branch
84233766-85a7-475c-82a9-dca9f1ffeeed,0dbc2289-60b1-4e87-bc0b-5260589bea4e,2024-08-01,4687.67,Transfer,Groceries,Online
0c538723-57c4-4001-9703-296705c512b5,7d116278-ee3b-4e71-b267-a4eb98d8d8b8,2023-09-23,1621.94,Transfer,Groceries,Online
82cbd672-b1b1-42c0-b983-ed7b629c7227,4ac7b58e-61fe-42e4-8c6e-63cb549545b0,2024-05-09,1673.4,Deposit,EMI,ATM
022193d4-66ca-430a-a651-372fcf005710,1cab78a6-c132-4934-a9a5-bd0925b35869,2024-08-09,1205.06,Transfer,EMI,ATM
5f3016ca-d646-4e30-b4d5-fbc901823c02,88d3a741-4505-4280-8ec8-7e92936c0c34,2025-01-23,10.64,Transfer,Salary,App
3be66eab-c7f6-4310-905c-e7f75ac7de5e,c87752cc-b82e-49fd-81cd-d45e3e97bba9,2025-03-04,2021.14,Withdrawal,EMI,Branch
a0b82eb9-1ff7-43f2-bf7a-0a85d4a735be,cc5c480c-34b6-44f0-bc3e-73828c006472,2024-08-18,1177.8,Deposit,Miscellaneous,ATM
6d393dc0-566d-4378-a1c5-e986578591ec,b542af93-cbb7-4fc9-a3bf-217e04f9cc2d,2024-02-20,1012.73,Deposit,Miscellaneous,App
a8c8348f-4b8e-4781-a0a0-c0442ad1b10c,e44c339b-9256-4c35-989a-30d485fde868,2024-11-26,1252.45,Withdrawal,Salary,Online
aa25c763-1ac3-4b4a-a1c6-7c952f4c7517,c598c042-0fc2-4667-ae18-ebc6ebe20599,2024-09-09,3195.99,Deposit,Entertainment,App
ab22d3fc-7a57-4296-b4b2-10ec91526d8a,04aa563f-b40c-4505-818f-041a3a936698,2025-03-22,2046.36,Withdrawal,Miscellaneous,ATM
3a560b9f-780a-4722-892f-f497f877354a,11e05112-54e8-46bf-96d2-c43a8bd86ac1,2024-04-06,4385.71,Payment,Insurance,Online
4725fa2e-61b8-4f1d-a2ef-f8663fe1cf19,c114b061-0727-4303-853a-bbf9bd63b6cd,2023-07-27,4254.69,Withdrawal,Shopping,Branch
cd0f5398-d56f-48f0-863c-78282cb85d60,0b681c26-f89f-4d27-816a-b0d34333fff8,2023-08-24,591.72,Transfer,Salary,App
dfed3411-1265-4ed3-a126-7ab197a57494,960ff9e0-d978-4250-8bd6-c8c38d7cf429,2024-08-11,3537.25,Withdrawal,Salary,App
18ceb298-935e-4297-bc5d-6c28921edabe,4767b8e8-40b3-4dae-aeb8-4d67b1cd0d18,2024-08-06,4222.45,Fee,Salary,App
693bdf0d-b868-4b7e-b467-54632e9d22bb,7e59d3ce-c501-459e-99ad-c4048d903152,2024-01-15,76.96,Transfer,Miscellaneous,Online
e8efd83f-c4f7-42db-a242-e3267b79b8f2,fbef5dc0-9c4a-482e-a08b-1da9b0015841,2023-12-25,3544.1,Deposit,Entertainment,Online
d05cdf85-5942-49ac-8184-a2a11f392e6f,5a865977-498c-49df-986e-54249348ec64,2023-07-07,1459.09,Withdrawal,Shopping,Branch
4338a179-c841-415f-b20a-d40e89b77613,72570b7f-9d99-4dee-a769-7d354b015550,2024-05-25,2956.1,Payment,Shopping,ATM
40fb1815-1221-40c8-a379-e1daeba59723,e6e0c9ad-8db9-4f42-a27e-f7de243c760e,2023-07-01,316.61,Transfer,Groceries,Branch
7eb7c0bb-c505-46e5-b93c-255f56e6268c,a82331d8-ebee-4b81-85f2-c994a0fdf8b2,2024-11-07,690.92,Payment,Bills,Branch
64650494-3789-46a6-a52e-f18cdbad74ad,a23b3188-e5b6-429d-9ff9-922e162f49d0,2025-05-07,4375.14,Fee,Miscellaneous,Online
cc516325-d6b8-4389-9dbf-d88b968d5930,859d73c4-64d3-4a25-96bb-a1233d9d4d41,2024-03-27,148.81,Transfer,Entertainment,Online
7e5f7145-e99e-477c-b9d5-21b788d50d4d,0607e8a1-9e4f-4748-9b68-5ceef1df9bb2,2024-02-07,1714.46,Transfer,Bills,ATM
da06e6a2-b0b6-4b0c-84bb-dc2baaa56aa6,164de27c-4fd5-4b4f-b12c-ac27de43f13e,2025-05-10,2721.72,Deposit,Shopping,App
a6fa9455-6aaa-4c87-b410-dc66275b2e4a,5db010d6-6241-47cc-9f7d-45cb17419489,2024-08-01,3476.14,Fee,Insurance,ATM
aa51ae40-3f85-4c40-aa9b-c16db4c565db,3024fe8f-c0b3-4ee3-a2d3-1978b31a3fa3,2023-10-14,1285.51,Payment,Insurance,Branch
cd45f3f2-4026-4099-a09a-6f2227fe5a29,e9818ec7-22ad-4ec6-aa01-8537fe48e883,2023-12-17,1629.33,Transfer,Bills,ATM
bc5bc50a-e582-4ebe-9515-0c005aeae7e2,480abd5b-bcc4-44ca-970c-de7023a911cc,2023-09-24,157.11,Transfer,Groceries,Online
3b6f7a3c-6875-4341-94a2-826b7416baa8,00a6a9c3-5030-4149-b088-8dfa8259597d,2023-05-18,1796.54,Transfer,Bills,ATM
38cb8fb3-0d5a-416d-9ffd-dcb06f3380a7,cb42d40c-00e2-4604-9123-20867283bab4,2025-02-28,2458.46,Transfer,Bills,ATM
4449b19e-640c-4f37-b7aa-11a4e7c0a856,8dc06a14-12f5-42e6-83bb-9420f45dffc3,2023-08-21,3878.83,Fee,Shopping,ATM
e43deed6-586a-4af3-80a8-f2b52798d413,434a50bc-55f8-42f7-a759-f6554b0ef7f7,2023-10-05,4831.82,Payment,Groceries,Branch
38537890-970d-4d64-ae2d-31f53700ac59,f324ae39-3cdc-4a44-b42d-4ce277c705bb,2023-12-14,2064.98,Deposit,EMI,Online
0dc80a3a-ef45-451e-a7d7-0e6ff87136c1,4985d2ca-74c3-4b93-849c-110774e1b28d,2024-10-23,4939.27,Fee,Entertainment,Online
c2691e99-cf4a-4323-96a1-9526882acf79,5c78d587-0e02-4323-bdb2-c14e4603d1de,2024-10-13,1036.3,Withdrawal,Insurance,App
0fc9c85c-3f48-459c-9ec6-17b3f2359a72,69b17bfb-dde5-4d5b-a30d-7d9337e855bf,2023-10-23,1183.16,Withdrawal,Salary,Branch
73e1252e-3b1c-4d9c-9c21-e74cb03b3088,ec674e98-59bd-464d-94fb-9116bc397112,2023-07-02,1531.63,Payment,Bills,App
618a127f-1414-49eb-9a42-dca8e4c98260,0dbdd954-e807-4638-86c7-decd36fc8a0e,2023-08-31,3476.51,Transfer,Entertainment,Online
57c9ae0f-02da-4341-a14a-d7c2522dd5cd,708ee63e-0816-47ad-822c-d432964ed62b,2024-09-18,4948.34,Payment,Entertainment,Branch
67b538e5-b5b5-4192-b10d-3a199a537d8f,205ed0dc-2481-45ab-aea3-e201af3c10b5,2024-03-18,3592.97,Transfer,Miscellaneous,Online
c4370b4b-d870-4f72-8a6f-3c4164ed0f05,dad00472-3e92-4a80-91d3-7bce15273e25,2024-06-09,429.84,Withdrawal,Groceries,App
ab1e67cb-4a27-42ff-9e61-0c7ee9a74332,a44aa5f2-eb89-4891-aa67-5b479be51db3,2024-06-19,4823.99,Payment,Entertainment,Online
110ceb10-9cb6-42a1-b959-d75133e7c2ee,0f36d44d-aba9-4d01-bd41-91988273a0db,2024-08-17,3661.96,Transfer,Miscellaneous,App
d59d74ff-1c08-494a-811c-caff499bed69,a9a8052e-912d-4a6c-8831-64d24103dd68,2024-07-30,4268.7,Withdrawal,Groceries,ATM
6ed5b3ef-4f34-4711-852c-6ab475b938c3,dd308ad0-3e70-4239-a548-c030ed28127f,2024-03-20,521.83,Deposit,Salary,Branch
5158cf42-8e0a-458a-bd5a-12169fe8c3d8,c3d11a26-e84c-4677-8f2b-874a33bea10d,2023-10-29,1053.29,Transfer,Entertainment,App
4c309ce5-afbe-4c52-a09f-84588279d489,bdee45b9-2461-4368-9160-fe369f5c69af,2024-01-24,1750.29,Transfer,Salary,ATM
cb5e38c3-2d31-453f-bd3b-55f2264faeb1,07c47c4a-6680-4b59-95ec-60b2a69c0dd4,2023-06-20,678.59,Payment,Groceries,App
43a30b38-c9a2-4e93-ae97-50bd1f0d66a2,801b5088-b046-4965-9269-7aa4260d5e61,2023-12-06,3693.02,Fee,Shopping,App
002f6d2d-9f8f-477d-b737-7920d2f29a8e,cd304a1a-51fd-4b6d-8244-2607ddcbeeaa,2024-07-22,2342.56,Fee,Salary,ATM
9c16e235-8e49-4d04-adaf-9ef238e1d54d,de4815fe-633f-40e5-9061-4ffd994a6f98,2023-11-30,1218.57,Transfer,Insurance,Online
b9402fb3-c5e3-41da-abbb-3692cd302e12,9436a35e-b7d6-4565-9421-81f24ba6799b,2025-02-24,516.11,Transfer,Shopping,ATM
72396683-328d-4c7b-9a52-4cb9f8e52ece,c3932ea0-74be-463f-87e9-6109111a8571,2023-05-29,2956.6,Withdrawal,Shopping,Online
3d4e68e9-d9c4-47e4-8a7a-50b3c3840b28,50829cc9-99e8-48b5-b605-b324fc6fbf70,2024-01-24,1565.17,Deposit,Groceries,Online
2edb572e-9494-4861-b774-55f0d607b251,efc06c4a-193a-47d8-96c3-500be125abbc,2024-04-14,1770.4,Deposit,Shopping,Branch
a1282976-916c-487d-95a6-ed551bb5f87c,1b8d35f4-e7bb-4e55-ae63-031f934d2007,2024-10-10,1869.35,Payment,Shopping,Online
ba98f45b-dcf7-4342-9f54-aedbd375604e,fb0914cd-1a65-4e5b-bb66-afd633b0389c,2025-01-05,4614.88,Payment,Shopping,Branch
d28c215f-0647-4319-87b3-8e3e44847b13,a5a8f555-7f26-4316-aa29-b9b75eec810d,2023-06-15,4544.82,Deposit,EMI,App
055ad8c4-8a99-4a79-ae1d-ba6034e83d84,d5625bd2-eb45-421f-8bdb-1c6fee51f02d,2025-03-27,3305.03,Payment,Bills,Branch
5999f722-ce5c-4339-b380-cf3dd933687d,e4009aef-fae7-4f35-afcf-a99bd3819f0f,2024-06-22,3263.79,Withdrawal,Shopping,Online
187725df-4a7e-43e5-bb0b-fe75ec6bde20,3024fe8f-c0b3-4ee3-a2d3-1978b31a3fa3,2024-05-27,3791.72,Fee,EMI,Online
a490cf83-6657-47a9-9640-c4415591de3b,d0cfba58-2203-4db3-98e7-8b786aec935e,2024-02-08,3551.81,Withdrawal,EMI,ATM
1cff6013-d70b-4468-b5b1-9adba5426604,c2c89387-ed8f-4e45-a311-bb9c648f062b,2024-09-10,4041.36,Withdrawal,Insurance,Branch
72c8cc54-a8ed-4381-baf6-a760f77b7e35,6dda0cd9-b37c-438e-b5b2-81d9898caa15,2025-01-10,3528.55,Payment,Bills,Online
5d2dfdbb-e49c-4303-8911-807986df82d0,b342186d-0d30-41ad-b018-8346b58b5119,2024-05-27,764.34,Transfer,Salary,ATM
48a2d0dc-8058-48fc-815c-4f93e5f7ca69,58fd7210-d7b9-4376-b7fd-37a12826c9db,2024-09-25,2526.99,Withdrawal,Bills,ATM
90380a1b-e138-4d25-ad4b-e1bdece267eb,8a350b8d-f04c-48d9-bdd6-4626d381e9e5,2023-05-27,282.99,Deposit,Salary,ATM
a2878b12-897f-4f59-b4f9-61a886ad2f65,9be52962-464b-4052-8349-7ed7b0238bcd,2025-05-03,3245.22,Withdrawal,Miscellaneous,App
7619fc7d-b1ce-422e-9343-ef82f31dfa31,0f36d44d-aba9-4d01-bd41-91988273a0db,2025-01-13,3731.04,Transfer,Insurance,Branch
fa8e6cc8-6f65-42ec-855d-185c98addc82,6a85a901-4a16-4793-91b5-d83fb1f1c89b,2024-09-17,4351.15,Deposit,Groceries,Online
67982545-c036-4efd-b25c-1f22b74519c8,238f112d-22b2-4af2-980e-704898f354cd,2024-07-06,3305.23,Payment,Shopping,Online
6e5640fa-e73f-4c07-a92e-12aa61b5c31b,bcbe5600-6d14-4104-8d48-7fa7bb8ea180,2024-05-24,4423.5,Fee,Salary,Branch
032713f9-2075-42bf-af70-ddaad45283f7,3a40b730-6e97-4850-b90f-99927eeb51bb,2023-09-23,287.78,Deposit,Salary,Branch
0145f933-0800-42ae-9853-3224238d6be5,b12fc1cb-e6a0-46b6-8da9-25654b1bd0ee,2023-08-17,4532.14,Payment,Miscellaneous,Online
9cf41ad6-ecc4-411b-acc5-b9a9bcafe139,c2eb1651-983d-4098-b741-29df2ad55e19,2025-04-16,3722.67,Deposit,Shopping,Branch
39a9c56d-b980-4cdb-94a1-8bd5cd358e96,a9a8052e-912d-4a6c-8831-64d24103dd68,2024-02-10,3366.27,Transfer,Shopping,Online
f824c3a2-ca7c-458c-86e6-b16453a968ef,68608a8e-2b24-4940-87c6-f48ced985fab,2025-01-02,4254.05,Transfer,Shopping,ATM
3c030644-82ea-46dc-ab7f-6397295e217d,238f112d-22b2-4af2-980e-704898f354cd,2024-07-23,3148.75,Deposit,EMI,ATM
1464beda-b68e-4bec-a811-bab9707a2307,f54d5fb4-a688-4588-8099-da186d20cfae,2024-05-26,359.18,Fee,Miscellaneous,Online
bac3d377-02d3-47e5-ad78-451d8b6f05e3,d8b51b95-e643-474d-9b00-77238b15d282,2025-04-25,3796.01,Withdrawal,Groceries,Online
d2f8ab70-959c-4fd7-84f8-281f1d313e1f,766e2899-3343-4ba3-b959-559c34267aeb,2023-12-21,1856.41,Fee,Miscellaneous,Online
82e499cb-3cd3-44a2-8f93-2b64a4edf02f,e4009aef-fae7-4f35-afcf-a99bd3819f0f,2023-07-18,3051.43,Fee,EMI,App
21529f9a-03e3-4b75-bc7c-f62aba82f617,f4a8149f-5681-41a0-bdf5-41b5331096d9,2023-10-04,2851.06,Deposit,Groceries,App
c6291e3e-2bb2-44e6-a7d7-fe32c1b96856,bb3cc6e1-9d54-4a82-a895-da5d4ea4ce9d,2023-08-28,506.97,Payment,Insurance,Branch
e80a8e50-9f11-4a69-a67b-5a3c010f7114,9436a35e-b7d6-4565-9421-81f24ba6799b,2025-04-21,2797.06,Transfer,Shopping,Online
6dbf4c55-3132-4ff3-b0ba-b7b36e2b2a65,d5420aea-cac8-449b-875a-1dcb199aa32c,2024-07-23,3233.55,Transfer,Bills,App
7d3c88ca-1433-4990-8342-97d0f30287d2,f324ae39-3cdc-4a44-b42d-4ce277c705bb,2024-04-05,2455.62,Fee,Shopping,Online
93d68421-1a66-4c73-a736-59133c60371f,062a6635-41b2-492e-bed1-3518587e847b,2023-09-06,2487.22,Fee,Miscellaneous,Branch
9e9a6aa6-44e6-4320-a067-5ab33922d58a,1555d0d3-2f44-4f93-b7ec-30f2b3c38832,2024-12-28,1872.52,Deposit,Entertainment,ATM
76f8f013-03c2-445e-89d0-26427b1cc749,f786924e-8c18-41a2-ab16-96f935e0dad7,2024-12-17,995.2,Deposit,Shopping,Branch
41a1b76c-fb70-4e95-9d69-14b44d3aad7d,d5f9ba1d-bb9c-4c55-97f3-6b74c6fd7ae7,2025-03-16,4971.16,Transfer,Insurance,ATM
ba8691ba-cc5c-478b-8936-43b55f456ae6,0bc201bb-eb5a-427e-8146-de53c38ad777,2023-07-19,4108.52,Payment,Salary,Online
0213abbf-4a9c-4260-a9df-dfdcfe16d4b4,0c555bb8-111a-4475-ac86-5cafaf033540,2023-09-12,1891.36,Deposit,Miscellaneous,Online
840ccb5c-745f-44bf-9eeb-165e3cb6e77a,c1da251c-7439-4364-ab1e-6ab7879735ec,2023-10-17,4720.43,Deposit,EMI,App
9e8abf6c-40e0-4c9f-bb20-c3e8806be3fc,bf1bb3cb-d514-40ef-9f2a-cdbf0f69891b,2024-06-21,2323.07,Fee,EMI,App
0e1184dd-668b-45a4-ad33-1a9e70da86e4,205ed0dc-2481-45ab-aea3-e201af3c10b5,2023-12-24,4059.02,Deposit,Salary,Branch
9c05ce1c-8894-4894-bd76-712768801238,ee9e8f9d-1d01-42e9-abc5-4f7e96468132,2024-09-30,2534.7,Fee,Shopping,ATM
74631b11-9795-4858-98de-78bbe3e0c88a,795ec79f-40ac-42ac-9ae7-0c225bc0cdbb,2025-01-12,1298.6,Withdrawal,EMI,Online
4153ea22-1e5f-4dd8-b030-c9d66f44951a,321c0e5f-e9f0-466a-93d2-eb17d6b51e75,2024-12-17,4283.01,Transfer,Insurance,Branch
2f6386c3-2a14-4057-b481-5243726565bc,a65ebcef-1b71-4b28-ac89-4f1d2daf97ae,2023-07-29,4620.3,Deposit,Entertainment,ATM
c3af1839-ebe0-4ec0-91aa-9a66fe987209,60037447-3f7b-4f3b-a827-0c900b17ba6b,2023-08-24,2225.24,Withdrawal,Entertainment,ATM
d2d42560-ffa2-49c0-ab11-29e03a90441f,d8adb710-339d-4b7c-a218-6c319f35cbd5,2024-11-20,274.39,Fee,Salary,App
ce1cc95a-96f5-4dfa-9945-f76659274ab5,fad85b46-8f69-435c-b257-d87876cfe9c4,2024-06-01,3610.29,Fee,Shopping,Branch
d5ec532b-da7e-4bb0-969e-53b527a13cf6,bf2ef3b6-88e9-40a1-b25d-71c77cbf2af2,2023-10-18,4997.9,Transfer,Groceries,Online
da43f665-05dd-4402-a7db-82cb7cf9a5d5,0dc73a99-ca69-4450-803c-07abb7ca71e9,2024-10-20,2733.04,Payment,Shopping,App
72727d20-ceba-4cb3-8633-709fe5bff664,319decff-58b9-45d7-a527-f0e65610f0f9,2025-04-19,2437.91,Deposit,Salary,Online
117e2419-3dc8-4f8a-be4f-345e792c3b67,61e9348f-1617-4a72-90d0-134ed37676b7,2024-11-08,2496.32,Fee,Shopping,Branch
5d994d3d-5e3e-4404-a890-6e6e347b1de5,5fe87eb6-16ca-4b76-8004-242e45155f3c,2024-12-28,2548.03,Deposit,Insurance,Online
841ae3b4-63a9-42c2-9f1c-8af0543540d5,377a14e8-d825-4db2-b53b-4811c9a9be16,2023-12-04,3817.04,Transfer,Salary,ATM
ff341acc-fd24-43a8-a9e6-a949b2067c12,ff25e4b2-7ecb-47cc-bfa5-662b9f92b12d,2023-08-22,808.41,Fee,EMI,App
7cdb8ea5-176c-44f5-aa72-520f358c7b6a,d5f9f892-7b3e-4a50-933d-101abee31b21,2023-06-25,1897.43,Transfer,Miscellaneous,App
fd4f4ceb-731d-4bd0-9f08-e85891191304,349dc17e-fc6e-47b2-8449-0bcc2e7fb471,2024-10-19,4288.72,Withdrawal,Salary,App
cdfa402d-c84d-4b2b-b3aa-65486b26ceb1,d748f7e1-faa6-41c4-addb-97127829e373,2024-12-24,4990.57,Payment,Groceries,Branch
ec031bb8-2ad5-46fe-9698-9ec48e2c8e51,c1fa9cea-dcde-4655-8f63-89ed5200d10b,2023-10-06,2953.61,Transfer,Salary,ATM
f961f1fd-437a-440f-a06b-7d39119394de,d96d7d0b-aa8b-4f53-8a01-d05e2d06e876,2023-07-07,1859.58,Fee,Entertainment,App
36ceb431-da78-4b77-8dbf-bb1cf085e533,dd4dcbd0-4273-4765-912f-b81cb3423513,2023-06-12,2389.74,Fee,Miscellaneous,ATM
e081544a-d7e2-474e-a4fe-f2d588b162a4,09046516-ceb2-431e-85f0-38a456e1378b,2025-04-17,797.39,Transfer,EMI,Online
c82a6445-42f3-4aa7-a24b-49aadd1bb55a,56b4e48f-cafd-4a9e-92e0-fc06a36316a5,2024-06-23,4019.21,Transfer,EMI,Online
b08f9b34-661a-4160-851e-cd0c1f1df6db,ca66f149-6c57-4fa7-aba5-9d0ae1c474b5,2024-11-18,793.71,Payment,EMI,ATM
83b07a2a-43bd-4cd6-bd79-ecbb37e2e06a,ebba3a7f-adcb-4052-a9a4-cb343471ccf1,2025-03-20,4393.72,Deposit,Miscellaneous,App
480ad7e8-cfa5-4027-ab7a-b6e4bd316a50,d79ea850-abb6-49e6-9d43-f6ec3a3a849b,2025-01-13,4515.95,Withdrawal,Insurance,Branch
0996ce71-dbf8-4c51-a4d3-ef5958598497,12500d3a-7783-4601-8782-05f59bfb4f91,2024-12-15,4668.81,Transfer,Insurance,Branch
03cb1f37-a63a-4440-8639-de035cfce11f,6369d541-4fd2-41ef-a7ba-c0d29ef19c54,2024-02-29,2382.62,Fee,Salary,Online
ab44927c-988c-4e5b-9416-e121beb510f1,c9a4b858-39bb-4bfe-b469-9476ee309cf0,2024-06-27,43.71,Deposit,EMI,App
7874a2b3-2c2d-4308-8e5b-cee1cd99048c,f726473a-7c15-426c-af8d-b76ff95d8689,2025-05-06,4082.26,Transfer,Bills,Branch
f24b8e7d-b7f2-4970-95cc-6803cf62e5f4,56c503d8-ccde-4656-b483-d0531e24d827,2024-09-01,325.98,Payment,Insurance,ATM
58ace27b-cfcc-4853-93ff-9cab6260781a,c42d625b-245c-4ffa-9049-96cf6b90d004,2024-02-28,1510.79,Transfer,Insurance,Branch
e52bbc81-f484-4514-9486-6716942e96ff,c853d45d-9456-4eaf-b62c-c6b2abb7d24a,2023-09-02,4270.71,Deposit,Entertainment,Branch
ee7bd8ec-b01e-4d36-bb03-49965d193c99,321c0e5f-e9f0-466a-93d2-eb17d6b51e75,2023-12-17,3830.46,Payment,Salary,ATM
09deee1a-25bb-411f-b6ae-78a74c360299,7de69515-6db8-4192-8425-a34dc3f180af,2024-08-30,3741.46,Deposit,Shopping,ATM
bafc4128-cd76-45be-9394-05238b0395e9,1c08b8b2-f88f-4427-a02a-9559450c6a97,2025-02-14,2046.77,Payment,Salary,App
3dc81c8e-929e-4ef6-89f4-50f39e72cb9a,043a5db7-c70d-432c-9cff-931b83ddb1e6,2023-08-02,4871.31,Fee,Entertainment,Online
fffa1133-2a53-44a0-89d5-377c0d1e104f,a9a8052e-912d-4a6c-8831-64d24103dd68,2024-01-20,1375.41,Deposit,Bills,Branch
bae04237-4a6b-400a-bffa-be251b396632,c5815a0b-e30d-4b33-a643-5d3967f8c89c,2024-08-12,3618.37,Fee,EMI,ATM
9fc32e46-7538-4515-abaf-564090f790a9,ceb7ff61-8ff6-4e88-aceb-14f115b56470,2023-09-03,1042.26,Deposit,Groceries,App
bd58c659-ec69-42bf-a932-c1c571d72676,fc41d20d-849d-4376-aa66-8632d24a4ebd,2024-12-21,2963.04,Deposit,Bills,Branch
e7c69b80-87d3-41c0-b12d-86de3efea793,c828a117-a583-40bd-a353-943b1bff8975,2024-11-25,3017.1,Transfer,Groceries,Online
538f646c-5385-4d5e-9af5-52c8a39698cb,e107d7ea-5686-4a0d-8025-64a1c1d6278c,2023-11-05,1605.71,Fee,EMI,Branch
443f8b07-0756-4b8f-ba7e-2bd6f73c8f4d,02be909f-e0a8-41a1-8d6f-ff1c00d7bd9a,2024-06-16,3339.22,Transfer,Insurance,App
54971b3d-1bec-4e30-ba45-cc1e2f2dcd27,b519aa38-dbcf-4d5b-9ae8-d0eaa1e4614a,2023-08-27,3481.16,Transfer,Entertainment,ATM
24a08ac8-6c0c-4dfc-9990-be07696c324e,207e10dd-230a-45d8-8f64-04200bec4300,2024-04-07,1513.85,Fee,Bills,Branch
24c27865-a1b6-4e73-850f-2b9b9501324e,9436a35e-b7d6-4565-9421-81f24ba6799b,2024-04-22,122.23,Withdrawal,Insurance,App
