CustomerID,ProductType,OpenDate,ActiveStatus,CreditLimit,Balance,UsageScore
6319c7f8-0f84-41d9-9cac-c146b5b81699,Credit Card,2006-05-12,Active,18424.0,33672.03,0.79
6319c7f8-0f84-41d9-9cac-c146b5b81699,Investment Account,2012-03-15,Active,,10686.92,0.36
6319c7f8-0f84-41d9-9cac-c146b5b81699,Savings Account,2017-07-05,Active,,32589.02,0.58
bb60b006-505e-4b1c-929e-c4e936a2bd36,Mortgage,2023-09-01,Inactive,,49937.46,0.32
bb60b006-505e-4b1c-929e-c4e936a2bd36,Credit Card,2012-03-06,Active,44094.0,26730.04,0.66
c63fe079-2863-48fe-9ddd-b6c15f127510,Fixed Deposit,2010-05-20,Active,,5307.6,0.61
c63fe079-2863-48fe-9ddd-b6c15f127510,Mortgage,2009-05-01,Inactive,,37696.35,0.49
94020128-9740-4ad0-b17c-2942a4074e6d,Mortgage,2008-09-10,Active,,39416.07,0.72
266df76f-0800-4ded-9f30-8a9e3fb516fe,Investment Account,2021-01-29,Inactive,,45773.03,0.26
c45a640e-444c-42d8-b390-4006e5d6da7a,Fixed Deposit,2017-01-22,Inactive,,48156.86,0.96
c45a640e-444c-42d8-b390-4006e5d6da7a,Investment Account,2010-01-14,Active,,41134.12,0.42
e48b41ca-1683-42fc-8006-4c290950877b,Investment Account,2005-08-23,Active,,26418.17,0.83
e48b41ca-1683-42fc-8006-4c290950877b,Savings Account,2009-03-10,Inactive,,28268.8,0.31
e48b41ca-1683-42fc-8006-4c290950877b,Mortgage,2006-06-14,Inactive,,43378.01,0.3
e48b41ca-1683-42fc-8006-4c290950877b,Credit Card,2019-05-15,Inactive,45212.0,16460.34,0.02
e71b39f5-b475-4e9b-a8bc-c860546a51f1,Credit Card,2021-11-15,Inactive,15847.0,9082.32,0.14
e71b39f5-b475-4e9b-a8bc-c860546a51f1,Fixed Deposit,2018-06-17,Inactive,,30389.98,0.84
e71b39f5-b475-4e9b-a8bc-c860546a51f1,Savings Account,2022-09-14,Inactive,,10252.15,0.66
e71b39f5-b475-4e9b-a8bc-c860546a51f1,Mortgage,2008-07-07,Active,,35513.71,0.19
fc74795c-07ec-4449-b6cf-d67d600e46bc,Savings Account,2016-06-29,Inactive,,25731.65,0.74
fc74795c-07ec-4449-b6cf-d67d600e46bc,Credit Card,2015-03-09,Inactive,8806.0,36596.78,0.04
fc74795c-07ec-4449-b6cf-d67d600e46bc,Mortgage,2011-12-17,Active,,27627.6,0.71
0b7ba4ce-5660-4398-afb9-393ab298e5ac,Savings Account,2010-12-29,Inactive,,4272.67,0.28
0b7ba4ce-5660-4398-afb9-393ab298e5ac,Fixed Deposit,2018-05-05,Active,,44019.08,0.4
0b7ba4ce-5660-4398-afb9-393ab298e5ac,Credit Card,2009-07-11,Inactive,28693.0,37394.86,0.03
7c27815e-b0fd-4afa-8aa3-ce9e9c15b935,Savings Account,2010-01-03,Active,,10070.21,0.19
c08b46b2-0beb-4a55-ab44-83d4bbc52310,Savings Account,2007-08-13,Active,,30106.82,0.25
c08b46b2-0beb-4a55-ab44-83d4bbc52310,Credit Card,2018-02-20,Inactive,46743.0,45049.3,0.99
36a77c1a-675a-4a96-8ee0-7928894ccc72,Investment Account,2018-05-24,Active,,4137.96,0.26
36a77c1a-675a-4a96-8ee0-7928894ccc72,Mortgage,2017-02-11,Active,,3975.7,0.27
36a77c1a-675a-4a96-8ee0-7928894ccc72,Fixed Deposit,2009-03-25,Inactive,,34165.27,0.97
36a77c1a-675a-4a96-8ee0-7928894ccc72,Savings Account,2015-04-29,Inactive,,17870.62,0.77
36a77c1a-675a-4a96-8ee0-7928894ccc72,Credit Card,2011-11-28,Active,24805.0,35777.67,0.28
fbb1d009-0a1c-4a47-a0cc-7c72a01ca184,Credit Card,2018-05-14,Active,16372.0,26604.6,0.85
fbb1d009-0a1c-4a47-a0cc-7c72a01ca184,Investment Account,2015-09-16,Active,,6313.61,0.77
fbb1d009-0a1c-4a47-a0cc-7c72a01ca184,Fixed Deposit,2007-06-10,Active,,23350.43,0.66
fbb1d009-0a1c-4a47-a0cc-7c72a01ca184,Savings Account,2010-06-29,Active,,36984.19,0.43
e207e8f7-035f-4d95-a079-fa842044019e,Savings Account,2016-09-21,Active,,41598.65,0.84
e207e8f7-035f-4d95-a079-fa842044019e,Investment Account,2010-05-22,Inactive,,31957.05,0.15
e207e8f7-035f-4d95-a079-fa842044019e,Fixed Deposit,2011-07-05,Active,,39975.73,0.86
5a865977-498c-49df-986e-54249348ec64,Fixed Deposit,2023-09-06,Active,,11984.63,0.11
5a865977-498c-49df-986e-54249348ec64,Mortgage,2011-04-01,Inactive,,49573.12,0.91
5a865977-498c-49df-986e-54249348ec64,Investment Account,2016-06-08,Inactive,,16229.34,0.92
5a865977-498c-49df-986e-54249348ec64,Savings Account,2014-04-17,Active,,39086.45,0.77
24f5f548-f324-421b-a8fa-33fa625f1499,Savings Account,2018-12-03,Active,,32792.42,0.72
24f5f548-f324-421b-a8fa-33fa625f1499,Mortgage,2018-04-26,Inactive,,38681.39,0.4
24f5f548-f324-421b-a8fa-33fa625f1499,Credit Card,2020-07-18,Active,21525.0,2398.61,0.42
f7e0df9b-0e34-4438-90e5-ce4a15e5282f,Investment Account,2024-12-18,Inactive,,47844.6,0.95
f7e0df9b-0e34-4438-90e5-ce4a15e5282f,Savings Account,2018-12-31,Active,,21194.98,0.75
f7e0df9b-0e34-4438-90e5-ce4a15e5282f,Credit Card,2018-12-30,Active,14718.0,36355.46,0.69
f7e0df9b-0e34-4438-90e5-ce4a15e5282f,Mortgage,2022-07-16,Active,,33919.54,0.76
f7e0df9b-0e34-4438-90e5-ce4a15e5282f,Fixed Deposit,2022-03-15,Active,,35395.64,0.23
78369792-51fc-41c4-9274-57687a2c9667,Mortgage,2014-06-01,Active,,39998.42,0.86
78369792-51fc-41c4-9274-57687a2c9667,Credit Card,2020-12-11,Inactive,31795.0,18440.52,0.65
78369792-51fc-41c4-9274-57687a2c9667,Investment Account,2008-11-04,Inactive,,27631.04,0.3
78369792-51fc-41c4-9274-57687a2c9667,Savings Account,2016-07-26,Active,,4068.49,0.93
f3f20b26-34c2-4ef3-9566-95c5bf2250d8,Credit Card,2012-04-30,Inactive,24942.0,33520.2,0.55
f415b130-9244-495e-a6ce-fbb3806f9e3c,Fixed Deposit,2011-02-25,Active,,38026.48,0.23
f415b130-9244-495e-a6ce-fbb3806f9e3c,Investment Account,2010-11-13,Inactive,,17763.0,0.3
8634b5e4-e9bc-4028-94e0-5ce6f6e419ee,Savings Account,2011-04-19,Inactive,,44318.4,0.43
8634b5e4-e9bc-4028-94e0-5ce6f6e419ee,Investment Account,2021-08-03,Inactive,,13669.46,0.26
8634b5e4-e9bc-4028-94e0-5ce6f6e419ee,Credit Card,2008-10-05,Active,27348.0,3871.13,0.24
bd05f81e-27c7-4f90-a286-4d56fc56ac8a,Savings Account,2010-01-21,Active,,45459.83,0.93
bd05f81e-27c7-4f90-a286-4d56fc56ac8a,Credit Card,2011-11-04,Inactive,19769.0,22843.57,0.3
7b7d1cf3-517f-403f-8891-caa594ca2aaa,Mortgage,2006-01-16,Inactive,,21947.0,0.24
7b7d1cf3-517f-403f-8891-caa594ca2aaa,Savings Account,2016-03-05,Inactive,,7322.53,0.38
c01b2624-77f1-4e18-93c2-4d3e4a43b517,Mortgage,2019-05-16,Active,,34627.16,0.92
eafd85b4-76f7-472c-94c8-3c56842648f5,Savings Account,2009-07-19,Inactive,,10592.15,0.12
eafd85b4-76f7-472c-94c8-3c56842648f5,Mortgage,2009-04-05,Inactive,,5619.57,0.48
c1fa9cea-dcde-4655-8f63-89ed5200d10b,Mortgage,2013-10-04,Active,,30662.01,0.02
c1fa9cea-dcde-4655-8f63-89ed5200d10b,Savings Account,2016-09-28,Inactive,,1622.93,0.84
c1fa9cea-dcde-4655-8f63-89ed5200d10b,Fixed Deposit,2012-03-11,Active,,12111.81,0.56
c1fa9cea-dcde-4655-8f63-89ed5200d10b,Investment Account,2008-06-09,Active,,20393.81,0.4
c1fa9cea-dcde-4655-8f63-89ed5200d10b,Credit Card,2025-03-01,Active,47421.0,16513.74,0.32
33e34161-201f-4a91-8146-0a8e32963f05,Investment Account,2018-11-09,Active,,21778.13,0.53
33e34161-201f-4a91-8146-0a8e32963f05,Fixed Deposit,2017-12-17,Inactive,,41516.83,0.24
33e34161-201f-4a91-8146-0a8e32963f05,Mortgage,2012-05-14,Inactive,,8282.93,0.07
33e34161-201f-4a91-8146-0a8e32963f05,Savings Account,2023-07-11,Inactive,,48469.59,0.22
2df62b86-2222-4da7-80dc-8e976e8fb126,Credit Card,2018-08-07,Active,26790.0,20422.27,0.04
2df62b86-2222-4da7-80dc-8e976e8fb126,Mortgage,2006-02-25,Inactive,,16427.0,0.89
2df62b86-2222-4da7-80dc-8e976e8fb126,Savings Account,2016-05-20,Active,,23446.59,0.5
2df62b86-2222-4da7-80dc-8e976e8fb126,Investment Account,2018-09-14,Active,,30274.79,0.86
b7956fca-79e2-4e15-a236-d75ee45ccef8,Investment Account,2009-05-15,Active,,49164.65,0.93
b7956fca-79e2-4e15-a236-d75ee45ccef8,Credit Card,2008-07-19,Inactive,12798.0,2721.51,0.84
b7956fca-79e2-4e15-a236-d75ee45ccef8,Fixed Deposit,2007-04-15,Inactive,,10120.91,0.54
b7956fca-79e2-4e15-a236-d75ee45ccef8,Mortgage,2022-03-04,Active,,31050.05,0.27
b7956fca-79e2-4e15-a236-d75ee45ccef8,Savings Account,2018-01-30,Inactive,,45626.03,0.02
4d2cf025-4c79-43a7-9712-a9ec7cea4b2e,Mortgage,2009-09-20,Active,,1424.63,0.54
4d2cf025-4c79-43a7-9712-a9ec7cea4b2e,Fixed Deposit,2021-10-23,Active,,14178.01,0.79
4d2cf025-4c79-43a7-9712-a9ec7cea4b2e,Investment Account,2012-05-31,Inactive,,23241.3,0.43
4d2cf025-4c79-43a7-9712-a9ec7cea4b2e,Credit Card,2010-10-30,Active,39722.0,2900.0,0.36
3dfcd380-ff35-4f21-8e8d-0d0214808904,Credit Card,2006-11-18,Active,49259.0,29926.31,0.43
3dfcd380-ff35-4f21-8e8d-0d0214808904,Fixed Deposit,2023-10-25,Inactive,,22430.55,0.33
3dfcd380-ff35-4f21-8e8d-0d0214808904,Savings Account,2020-10-28,Active,,37459.81,0.79
3dfcd380-ff35-4f21-8e8d-0d0214808904,Mortgage,2006-04-02,Inactive,,33548.23,0.32
3dfcd380-ff35-4f21-8e8d-0d0214808904,Investment Account,2023-03-10,Inactive,,47591.9,0.49
5d636560-dbb9-451c-877e-3270da1e9569,Credit Card,2007-01-11,Inactive,4958.0,38635.03,0.53
5d636560-dbb9-451c-877e-3270da1e9569,Mortgage,2020-04-01,Active,,3785.55,0.39
5d636560-dbb9-451c-877e-3270da1e9569,Savings Account,2011-07-19,Active,,44818.03,0.52
5d636560-dbb9-451c-877e-3270da1e9569,Fixed Deposit,2006-09-11,Active,,12979.42,0.86
5d636560-dbb9-451c-877e-3270da1e9569,Investment Account,2013-09-16,Inactive,,15404.41,0.61
c4ac1fb5-61ca-4eae-9330-8cf80f0bd43b,Fixed Deposit,2006-05-27,Inactive,,14956.21,0.39
c4ac1fb5-61ca-4eae-9330-8cf80f0bd43b,Investment Account,2005-11-09,Inactive,,25488.49,0.32
c4ac1fb5-61ca-4eae-9330-8cf80f0bd43b,Credit Card,2020-09-14,Active,47634.0,29259.08,0.9
5b7db56d-696c-4203-ba8d-fb4bdd97d4f9,Savings Account,2024-03-11,Active,,46969.74,0.52
aab7749f-606c-4026-96fc-bb71011cae36,Savings Account,2009-05-07,Active,,6985.67,0.7
aab7749f-606c-4026-96fc-bb71011cae36,Credit Card,2005-05-10,Active,12319.0,30871.79,0.3
aab7749f-606c-4026-96fc-bb71011cae36,Investment Account,2006-04-30,Inactive,,35770.77,0.49
aab7749f-606c-4026-96fc-bb71011cae36,Fixed Deposit,2018-09-17,Active,,32422.45,0.03
bad36568-74f0-448c-a3c8-149121c0334b,Credit Card,2013-11-24,Active,42597.0,34907.86,0.85
bad36568-74f0-448c-a3c8-149121c0334b,Fixed Deposit,2015-02-16,Active,,46703.84,0.71
26f58f4c-3483-4c30-aa38-55b0fe0137b9,Mortgage,2024-08-09,Active,,36259.47,0.77
26f58f4c-3483-4c30-aa38-55b0fe0137b9,Fixed Deposit,2010-12-17,Active,,44245.79,0.38
26f58f4c-3483-4c30-aa38-55b0fe0137b9,Investment Account,2013-11-29,Inactive,,23679.56,0.59
26f58f4c-3483-4c30-aa38-55b0fe0137b9,Savings Account,2023-07-16,Inactive,,13798.78,0.39
9d745e6f-8977-4e55-b976-91825122e179,Fixed Deposit,2012-04-13,Inactive,,5938.57,0.24
9d745e6f-8977-4e55-b976-91825122e179,Credit Card,2008-07-16,Inactive,30130.0,23440.03,0.01
9d745e6f-8977-4e55-b976-91825122e179,Investment Account,2011-08-08,Inactive,,46802.82,0.5
9d745e6f-8977-4e55-b976-91825122e179,Mortgage,2020-05-22,Inactive,,20888.8,0.53
9d745e6f-8977-4e55-b976-91825122e179,Savings Account,2023-05-07,Active,,15116.81,0.37
4ac6fc72-3fa8-4c85-8461-09ae938b6670,Fixed Deposit,2015-06-25,Inactive,,1387.29,0.25
4ac6fc72-3fa8-4c85-8461-09ae938b6670,Savings Account,2020-03-04,Inactive,,25421.67,0.65
4ac6fc72-3fa8-4c85-8461-09ae938b6670,Investment Account,2007-12-26,Inactive,,17852.79,0.89
4ac6fc72-3fa8-4c85-8461-09ae938b6670,Mortgage,2007-12-31,Active,,34395.77,0.01
4ac6fc72-3fa8-4c85-8461-09ae938b6670,Credit Card,2016-03-14,Inactive,25473.0,18380.81,0.51
464bd90b-798b-4ece-aad6-007fb73a4ddc,Credit Card,2015-03-04,Inactive,21054.0,2519.55,0.11
c69f6425-8e35-4261-b221-1f02c34c7d3c,Credit Card,2013-08-03,Inactive,9647.0,35721.01,0.01
4249e5fe-ffee-4fdb-8851-3cd789bf2699,Investment Account,2023-07-04,Active,,4311.64,0.75
4249e5fe-ffee-4fdb-8851-3cd789bf2699,Credit Card,2010-07-29,Inactive,26383.0,13217.7,0.17
4249e5fe-ffee-4fdb-8851-3cd789bf2699,Fixed Deposit,2009-11-01,Active,,20625.57,0.87
4249e5fe-ffee-4fdb-8851-3cd789bf2699,Mortgage,2011-04-30,Active,,15910.55,0.03
83649e87-943a-4352-bbc5-ec61530211f1,Credit Card,2022-04-05,Active,44788.0,5354.15,0.91
83649e87-943a-4352-bbc5-ec61530211f1,Savings Account,2008-06-12,Inactive,,16657.84,0.43
83649e87-943a-4352-bbc5-ec61530211f1,Fixed Deposit,2016-02-21,Active,,43318.59,0.51
83649e87-943a-4352-bbc5-ec61530211f1,Mortgage,2019-11-22,Inactive,,8414.56,0.34
83649e87-943a-4352-bbc5-ec61530211f1,Investment Account,2008-10-06,Inactive,,29631.18,0.51
7d15706e-f8fe-486c-b46f-50780c6dd339,Investment Account,2011-07-17,Active,,7828.88,1.0
7d15706e-f8fe-486c-b46f-50780c6dd339,Credit Card,2007-05-26,Active,28150.0,33515.03,0.13
7d15706e-f8fe-486c-b46f-50780c6dd339,Fixed Deposit,2011-04-17,Active,,12331.3,0.77
fd772862-b5ac-4ed3-83ca-295d6c37852f,Savings Account,2009-12-23,Inactive,,3107.33,0.59
fd772862-b5ac-4ed3-83ca-295d6c37852f,Credit Card,2016-11-28,Inactive,30823.0,3589.76,0.86
fd772862-b5ac-4ed3-83ca-295d6c37852f,Investment Account,2017-02-02,Active,,42034.31,0.44
fd772862-b5ac-4ed3-83ca-295d6c37852f,Fixed Deposit,2009-06-20,Inactive,,33951.52,0.55
0ddf913b-4739-441f-95a4-1f4cc5db1396,Mortgage,2012-09-28,Active,,8616.46,0.7
0ddf913b-4739-441f-95a4-1f4cc5db1396,Investment Account,2012-10-07,Inactive,,33545.9,0.66
0ddf913b-4739-441f-95a4-1f4cc5db1396,Savings Account,2012-11-10,Inactive,,12203.87,0.92
0ddf913b-4739-441f-95a4-1f4cc5db1396,Fixed Deposit,2017-11-01,Active,,33857.43,0.22
480abd5b-bcc4-44ca-970c-de7023a911cc,Investment Account,2021-01-01,Active,,6113.16,0.69
480abd5b-bcc4-44ca-970c-de7023a911cc,Fixed Deposit,2016-07-05,Inactive,,34662.95,0.83
480abd5b-bcc4-44ca-970c-de7023a911cc,Credit Card,2018-01-19,Inactive,2918.0,39197.41,0.55
480abd5b-bcc4-44ca-970c-de7023a911cc,Mortgage,2005-11-08,Inactive,,42726.44,0.89
254b74ed-3416-47d5-9b0d-3d661b5e73df,Fixed Deposit,2012-06-22,Active,,26347.22,0.02
254b74ed-3416-47d5-9b0d-3d661b5e73df,Mortgage,2005-07-03,Active,,1716.52,0.39
254b74ed-3416-47d5-9b0d-3d661b5e73df,Investment Account,2010-09-21,Inactive,,5626.45,0.6
981221dd-34be-4ef7-b547-265ba15dea1a,Investment Account,2020-07-28,Active,,42489.8,0.54
981221dd-34be-4ef7-b547-265ba15dea1a,Savings Account,2016-04-05,Active,,27626.87,0.44
981221dd-34be-4ef7-b547-265ba15dea1a,Mortgage,2020-06-12,Active,,28092.13,0.85
981221dd-34be-4ef7-b547-265ba15dea1a,Fixed Deposit,2023-01-22,Inactive,,8990.0,0.22
981221dd-34be-4ef7-b547-265ba15dea1a,Credit Card,2013-11-30,Inactive,36467.0,49425.36,0.25
5eb567ab-c160-4bf2-8cc3-5d5541148651,Fixed Deposit,2020-03-01,Inactive,,43527.72,0.29
5eb567ab-c160-4bf2-8cc3-5d5541148651,Credit Card,2009-07-31,Inactive,15163.0,22931.86,0.51
5eb567ab-c160-4bf2-8cc3-5d5541148651,Investment Account,2021-11-28,Inactive,,24888.42,0.72
5eb567ab-c160-4bf2-8cc3-5d5541148651,Mortgage,2012-12-26,Active,,5985.1,0.94
5eb567ab-c160-4bf2-8cc3-5d5541148651,Savings Account,2016-03-04,Active,,21427.6,0.76
e0d896a8-7bab-44c2-8244-fef2e2696aaa,Investment Account,2016-10-02,Inactive,,10508.33,0.52
e0d896a8-7bab-44c2-8244-fef2e2696aaa,Savings Account,2021-07-12,Active,,30005.43,0.68
e0d896a8-7bab-44c2-8244-fef2e2696aaa,Fixed Deposit,2021-05-07,Active,,29011.14,0.85
e0d896a8-7bab-44c2-8244-fef2e2696aaa,Mortgage,2010-08-15,Inactive,,35790.09,0.37
e0d896a8-7bab-44c2-8244-fef2e2696aaa,Credit Card,2014-09-07,Inactive,48749.0,4968.46,0.58
0dbc2289-60b1-4e87-bc0b-5260589bea4e,Fixed Deposit,2009-06-25,Active,,30879.99,0.92
61d8bf29-30b6-4581-85a8-4aee13856613,Fixed Deposit,2022-03-20,Active,,23325.16,0.37
61d8bf29-30b6-4581-85a8-4aee13856613,Mortgage,2006-01-24,Active,,48530.76,0.45
5a04a824-d23d-4bf3-a9b5-c83c4fef937f,Credit Card,2007-07-26,Inactive,13978.0,30835.2,0.65
5a04a824-d23d-4bf3-a9b5-c83c4fef937f,Savings Account,2011-10-30,Active,,24017.47,0.99
6ef87a46-74e1-4321-86da-d79655519e54,Fixed Deposit,2020-03-28,Active,,30884.65,0.64
6ef87a46-74e1-4321-86da-d79655519e54,Investment Account,2013-10-16,Active,,7185.89,0.66
6ef87a46-74e1-4321-86da-d79655519e54,Savings Account,2018-10-30,Inactive,,25023.71,0.48
6ef87a46-74e1-4321-86da-d79655519e54,Mortgage,2008-09-07,Inactive,,19547.89,0.26
6ef87a46-74e1-4321-86da-d79655519e54,Credit Card,2014-05-04,Active,1320.0,7098.83,0.49
467e784e-786e-4642-9534-150bd94f3aa7,Investment Account,2010-12-28,Inactive,,4861.28,0.82
467e784e-786e-4642-9534-150bd94f3aa7,Savings Account,2024-07-24,Active,,35237.5,0.34
3bdccb31-612e-439a-a526-0d1c3c9ee910,Credit Card,2019-06-02,Inactive,43443.0,22073.51,0.49
3bdccb31-612e-439a-a526-0d1c3c9ee910,Fixed Deposit,2015-04-10,Inactive,,36808.73,0.72
3bdccb31-612e-439a-a526-0d1c3c9ee910,Mortgage,2021-10-30,Active,,7452.69,0.34
3bdccb31-612e-439a-a526-0d1c3c9ee910,Investment Account,2006-07-27,Active,,46595.25,0.79
6dcf4ef1-b6ac-41ec-acd4-3c413d4d9d61,Savings Account,2011-05-12,Active,,33925.04,0.49
6dcf4ef1-b6ac-41ec-acd4-3c413d4d9d61,Mortgage,2013-08-26,Inactive,,33692.57,0.54
6dcf4ef1-b6ac-41ec-acd4-3c413d4d9d61,Investment Account,2007-11-01,Inactive,,16899.83,0.72
6dcf4ef1-b6ac-41ec-acd4-3c413d4d9d61,Credit Card,2017-12-29,Active,1800.0,38669.05,0.86
6dcf4ef1-b6ac-41ec-acd4-3c413d4d9d61,Fixed Deposit,2007-08-14,Active,,33246.61,0.5
a65ebcef-1b71-4b28-ac89-4f1d2daf97ae,Mortgage,2023-09-08,Active,,7260.51,0.02
a65ebcef-1b71-4b28-ac89-4f1d2daf97ae,Investment Account,2023-07-11,Active,,8038.53,0.08
a65ebcef-1b71-4b28-ac89-4f1d2daf97ae,Credit Card,2020-11-09,Active,27646.0,30468.23,0.17
c00eb827-3998-4b63-9941-9ef8b7b77a40,Savings Account,2020-01-01,Active,,27858.91,0.8
c00eb827-3998-4b63-9941-9ef8b7b77a40,Investment Account,2016-06-01,Inactive,,8685.56,0.54
0f98d7db-a31b-438e-958a-680eb2e0f6aa,Credit Card,2022-11-27,Active,7853.0,10120.77,1.0
0f98d7db-a31b-438e-958a-680eb2e0f6aa,Investment Account,2023-02-24,Inactive,,13934.29,0.66
0f98d7db-a31b-438e-958a-680eb2e0f6aa,Fixed Deposit,2017-03-14,Inactive,,4503.09,0.83
0f98d7db-a31b-438e-958a-680eb2e0f6aa,Savings Account,2009-11-07,Active,,22781.65,0.63
0f98d7db-a31b-438e-958a-680eb2e0f6aa,Mortgage,2006-12-01,Inactive,,1321.54,0.38
f57a3d7a-dd0a-4964-9d93-758de1bf4740,Investment Account,2016-10-27,Inactive,,11360.98,0.95
f57a3d7a-dd0a-4964-9d93-758de1bf4740,Credit Card,2005-08-26,Inactive,44760.0,5839.11,0.45
5a9ddd98-d640-4a59-8464-e135c59fe79c,Savings Account,2024-12-13,Active,,44753.39,0.0
5a9ddd98-d640-4a59-8464-e135c59fe79c,Investment Account,2011-01-30,Inactive,,26511.76,0.59
5a9ddd98-d640-4a59-8464-e135c59fe79c,Fixed Deposit,2023-12-19,Inactive,,9292.02,0.08
5a9ddd98-d640-4a59-8464-e135c59fe79c,Mortgage,2006-04-24,Inactive,,16322.59,0.43
5a9ddd98-d640-4a59-8464-e135c59fe79c,Credit Card,2005-05-17,Inactive,25296.0,20981.76,1.0
b2044c59-1b2c-478d-b7c1-6abf193ea704,Fixed Deposit,2005-06-18,Inactive,,2309.14,0.83
b2044c59-1b2c-478d-b7c1-6abf193ea704,Credit Card,2013-12-21,Active,36915.0,43284.95,0.11
b2044c59-1b2c-478d-b7c1-6abf193ea704,Investment Account,2008-01-13,Active,,36684.63,0.41
b2044c59-1b2c-478d-b7c1-6abf193ea704,Mortgage,2025-01-13,Active,,40930.14,0.32
b2044c59-1b2c-478d-b7c1-6abf193ea704,Savings Account,2017-03-05,Active,,23308.72,0.64
f7164409-3a7c-4f41-9b97-48f5c1c04396,Savings Account,2019-04-09,Inactive,,32243.52,0.95
b97036cd-1736-43a6-92b3-fb92ab61c730,Mortgage,2021-03-11,Active,,45442.96,0.61
cb42d40c-00e2-4604-9123-20867283bab4,Mortgage,2010-10-12,Inactive,,48301.12,0.48
cb42d40c-00e2-4604-9123-20867283bab4,Credit Card,2014-03-17,Active,24425.0,44845.25,0.52
3c87a9f0-7944-4bf1-930c-b2e030390dea,Credit Card,2014-02-21,Inactive,27136.0,46459.61,0.72
a943fc0d-e1b0-4e44-a042-f1eb5b4073a3,Mortgage,2022-04-07,Inactive,,48000.76,0.45
a943fc0d-e1b0-4e44-a042-f1eb5b4073a3,Savings Account,2020-01-11,Inactive,,49748.49,0.02
a943fc0d-e1b0-4e44-a042-f1eb5b4073a3,Fixed Deposit,2013-02-18,Active,,30967.74,0.95
a943fc0d-e1b0-4e44-a042-f1eb5b4073a3,Credit Card,2021-12-30,Inactive,39369.0,26632.57,0.48
a943fc0d-e1b0-4e44-a042-f1eb5b4073a3,Investment Account,2022-06-01,Inactive,,31419.48,0.79
66cc308d-dae6-49f2-8a80-a55a100e82c8,Mortgage,2011-10-05,Inactive,,47701.26,0.25
02d417ec-d496-4d3a-bdc4-296646fa1b16,Fixed Deposit,2011-11-12,Inactive,,32134.44,0.85
02d417ec-d496-4d3a-bdc4-296646fa1b16,Investment Account,2020-05-29,Inactive,,7494.95,0.49
02d417ec-d496-4d3a-bdc4-296646fa1b16,Mortgage,2019-02-20,Active,,42658.25,0.74
02d417ec-d496-4d3a-bdc4-296646fa1b16,Credit Card,2015-06-23,Inactive,40203.0,26871.43,0.35
0bc201bb-eb5a-427e-8146-de53c38ad777,Fixed Deposit,2016-05-10,Inactive,,36712.33,0.96
0bc201bb-eb5a-427e-8146-de53c38ad777,Mortgage,2010-06-15,Active,,45949.86,0.99
0bc201bb-eb5a-427e-8146-de53c38ad777,Investment Account,2020-12-01,Active,,40419.39,0.41
4cecfdb4-8668-493a-a96a-e5fe7a3c941d,Savings Account,2021-07-04,Active,,23707.18,0.69
35b9deb4-646e-48f2-9ac5-e1b63d40baf9,Fixed Deposit,2008-08-31,Active,,35419.71,0.9
35b9deb4-646e-48f2-9ac5-e1b63d40baf9,Mortgage,2016-12-24,Active,,28742.67,0.68
35b9deb4-646e-48f2-9ac5-e1b63d40baf9,Savings Account,2024-11-10,Active,,27729.43,0.85
a48b7815-c359-44b8-bb39-b712eb9b6413,Savings Account,2006-09-24,Inactive,,4323.69,0.27
a48b7815-c359-44b8-bb39-b712eb9b6413,Credit Card,2013-08-04,Active,13147.0,15894.08,0.92
a48b7815-c359-44b8-bb39-b712eb9b6413,Fixed Deposit,2022-07-10,Inactive,,45168.61,0.09
8624661b-6895-4a4f-9ce1-f0d8b4622b53,Mortgage,2021-11-26,Inactive,,41550.01,0.07
8624661b-6895-4a4f-9ce1-f0d8b4622b53,Investment Account,2009-04-26,Active,,2724.06,0.11
8624661b-6895-4a4f-9ce1-f0d8b4622b53,Credit Card,2021-02-19,Active,41233.0,4641.76,0.74
8624661b-6895-4a4f-9ce1-f0d8b4622b53,Fixed Deposit,2013-09-16,Active,,5009.9,0.55
8624661b-6895-4a4f-9ce1-f0d8b4622b53,Savings Account,2008-03-16,Active,,4036.9,0.09
f85085bc-c8d0-4475-8f43-fe10a985d727,Fixed Deposit,2015-02-05,Active,,47170.42,0.19
f85085bc-c8d0-4475-8f43-fe10a985d727,Savings Account,2005-09-27,Inactive,,40378.73,0.93
51f24aa7-ac53-4d1f-a323-540afafe8e9c,Mortgage,2022-12-25,Inactive,,14402.37,0.0
51f24aa7-ac53-4d1f-a323-540afafe8e9c,Savings Account,2013-09-03,Inactive,,45345.75,0.21
51f24aa7-ac53-4d1f-a323-540afafe8e9c,Investment Account,2013-02-01,Active,,21012.07,0.25
51f24aa7-ac53-4d1f-a323-540afafe8e9c,Fixed Deposit,2013-12-18,Inactive,,8896.69,0.08
51f24aa7-ac53-4d1f-a323-540afafe8e9c,Credit Card,2016-03-26,Active,3880.0,46687.48,0.58
b4db32f1-2444-46bd-a0d2-2ebd4b7b7192,Mortgage,2024-02-02,Active,,5012.94,0.34
34bdd50a-2ce6-404e-b041-d9a41a939b8d,Fixed Deposit,2011-12-15,Active,,3247.46,0.77
34bdd50a-2ce6-404e-b041-d9a41a939b8d,Savings Account,2007-09-15,Active,,4721.94,0.6
